X,Y,Z,P,T,U,V,W,R,M,VelMag,Sound_speed,P_total,T_total,Enthalpy_total,Heat_release,Kn,U_x,U_y,U_z,V_x,V_y,V_z,Gamma,Prandtl,Y_plus,Qdot,Qdot_tran,Qdot_enthalpy,Nu,Cell_Re,CO2,CO,C2,O2,C,O
0.337057859,1.04301655,0,32209.1797,2000,0,0,0,0.084510654,0,0,668.826782,32209.1797,2000,-6790544.5,-750841.438,1.14E-06,-317882.312,115699.734,0,-875372.188,318609.5,0,1.1736424,0.689395487,0.04062197,68147.125,0,0,285.752319,0.001650047,0.989591777,0.00662577,2.39E-17,0.001414292,8.01E-11,0.002368145
0.338686615,1.04749155,0,32169.8496,2000,0,0,0,0.084410526,0,0,668.812317,32169.8496,2000,-6790995,-742698.375,1.14E-06,-318092.625,115776.273,0,-876031.812,318849.594,0,1.17363417,0.689396322,0.040387053,68094.9297,0,0,285.532776,0.001631018,0.989641786,0.006593922,2.34E-17,0.001404521,7.87E-11,0.002359735
0.340315402,1.05196655,0,32129.7695,2000,0,0,0,0.084308349,0,0,668.798157,32129.7695,2000,-6791433.5,-734636.062,1.14E-06,-318330.906,115863.008,0,-876726.75,319102.531,0,1.17362618,0.689397156,0.040153507,68059.8203,0,0,285.384827,0.001612209,0.989690781,0.006562753,2.31E-17,0.00139482,7.73E-11,0.002351643
0.341944158,1.05644155,0,32088.8867,2000,0,0,0,0.084203847,0,0,668.785034,32088.8867,2000,-6791842,-726909.438,1.14E-06,-318599,115960.594,0,-877461.438,319369.938,0,1.17361867,0.689397871,0.039921392,68036.7578,0,0,285.287445,0.001593624,0.989736855,0.006533401,2.31E-17,0.001385429,7.61E-11,0.002344278
0.343572944,1.06091654,0,32047.1133,2000,0,0,0,0.084096663,0,0,668.773438,32047.1133,2000,-6792202,-719758.438,1.14E-06,-318889.531,116066.336,0,-878215.625,319644.438,0,1.17361212,0.689398527,0.039690197,68012.4219,0,0,285.184753,0.00157522,0.989778101,0.006507162,2.34E-17,0.001376666,7.50E-11,0.002338062
0.345201701,1.06539154,0,32004.3809,2000,0,0,0,0.083986454,0,0,668.764221,32004.3809,2000,-6792487,-713434.688,1.14E-06,-319201.094,116179.742,0,-878986.812,319925.125,0,1.17360687,0.689399064,0.039459817,67989.1094,0,0,285.086456,0.001556987,0.989811778,0.00648571,2.43E-17,0.001368952,7.41E-11,0.00233353
0.346830487,1.06986654,0,31960.6055,2000,0,0,0,0.083872855,0,0,668.758118,31960.6055,2000,-6792676.5,-708309.562,1.15E-06,-319528.031,116298.734,0,-879761.812,320207.188,0,1.17360342,0.689399481,0.0392299,67965.2266,0,0,284.985901,0.001538896,0.98983568,0.006470512,2.58E-17,0.001362683,7.36E-11,0.002331123
0.348459244,1.07434154,0,31915.7012,2000,0,0,0,0.083755612,0,0,668.755249,31915.7012,2000,-6792766.5,-704505,1.15E-06,-319864.938,116421.359,0,-880530,320486.812,0,1.17360175,0.689399779,0.039000191,67931.7344,0,0,284.845123,0.001520929,0.98984921,0.006461889,2.75E-17,0.00135804,7.34E-11,0.002330844
0.350088,1.07881653,0,31869.6035,2000,0,0,0,0.083634771,0,0,668.754578,31869.6035,2000,-6792787.5,-701860.188,1.15E-06,-320219.688,116550.477,0,-881314.562,320772.375,0,1.17360127,0.689399958,0.038771264,67892.3281,0,0,284.679626,0.001503127,0.98985523,0.006458048,2.89E-17,0.001354754,7.33E-11,0.002331936
0.351716787,1.08329153,0,31822.25,2000,0,0,0,0.083510585,0,0,668.75415,31822.25,2000,-6792800.5,-696671.688,1.15E-06,-320582.312,116682.469,0,-882097.375,321057.281,0,1.17360103,0.689400136,0.038542792,67840.9844,0,0,284.464172,0.001485465,0.9898597,0.006455197,2.94E-17,0.001352146,7.32E-11,0.002332916
0.353345543,1.08776665,0,31773.5547,2000,0,0,0,0.083383218,0,0,668.752075,31773.5547,2000,-6792863,-696671.688,1.15E-06,-320957.062,116818.867,0,-882895.375,321347.75,0,1.17359984,0.689400434,0.038315229,67778.4609,0,0,284.201782,0.001467977,0.989868581,0.006449568,2.88E-17,0.00134934,7.28E-11,0.002332509
0.354974329,1.09224164,0,31723.4512,2000,0,0,0,0.083252817,0,0,668.746826,31723.4512,2000,-6793025.5,-692589.938,1.15E-06,-321356.094,116964.109,0,-883743.375,321656.375,0,1.17359686,0.689400911,0.038089391,67712.875,0,0,283.926514,0.001450724,0.989887178,0.006437712,2.73E-17,0.001345405,7.22E-11,0.002329676
0.356603086,1.09671664,0,31671.8672,2000,0,0,0,0.08311943,0,0,668.737305,31671.8672,2000,-6793320,-686640.938,1.16E-06,-321767.156,117113.719,0,-884616.562,321974.219,0,1.17359149,0.689401507,0.037864767,67635.0156,0,0,283.599609,0.001433665,0.989919007,0.006417466,2.52E-17,0.001339711,7.12E-11,0.002323813
0.358231872,1.10119164,0,31618.7402,2000,0,0,0,0.082982734,0,0,668.724182,31618.7402,2000,-6793726.5,-678848.312,1.16E-06,-322189.75,117267.539,0,-885519.188,322302.719,0,1.1735841,0.689402342,0.037641391,67543.9062,0,0,283.217072,0.001416801,0.989962339,0.00638987,2.33E-17,0.001332264,6.99E-11,0.002315506
0.359860629,1.10566664,0,31564,2000,0,0,0,0.082842141,0,0,668.709351,31564,2000,-6794185,-669938.875,1.16E-06,-322623.812,117425.516,0,-886457,322644.062,0,1.17357588,0.689403236,0.037419278,67436.0156,0,0,282.764038,0.001400132,0.990011454,0.00635859,2.24E-17,0.001323694,6.87E-11,0.002306218
0.361489385,1.11014163,0,31507.5898,2000,0,0,0,0.082696997,0,0,668.695312,31507.5898,2000,-6794619,-660943.062,1.16E-06,-323071.312,117588.398,0,-887441.312,323002.344,0,1.17356789,0.68940407,0.037198532,67311.1094,0,0,282.239716,0.001383662,0.99005878,0.00632849,2.25E-17,0.001314993,6.76E-11,0.002297737
0.363118172,1.11461663,0,31449.457,2000,0,0,0,0.082546704,0,0,668.684265,31449.457,2000,-6794961.5,-652908.562,1.16E-06,-323535.594,117757.391,0,-888487.125,323383,0,1.17356169,0.689404786,0.036979348,67171.5781,0,0,281.654083,0.001367405,0.990097344,0.006303937,2.39E-17,0.001307157,6.70E-11,0.002291556
0.364746928,1.11909163,0,31389.5469,2000,0,0,0,0.08239086,0,0,668.677429,31389.5469,2000,-6795173.5,-646469.875,1.17E-06,-324017,117932.602,0,-889601.625,323788.656,0,1.17355776,0.689405262,0.036761798,67016.1875,0,0,281.002075,0.001351365,0.990123034,0.006287583,2.67E-17,0.00130094,6.69E-11,0.002288437
0.366375715,1.12356663,0,31327.7949,2000,0,0,0,0.082229242,0,0,668.675049,31327.7949,2000,-6795245.5,-641795.812,1.17E-06,-324513.938,118113.477,0,-890785.875,324219.688,0,1.17355645,0.68940562,0.036545869,66843.5234,0,0,280.277802,0.001335537,0.990134478,0.006280295,3.07E-17,0.001296762,6.73E-11,0.002288455
0.368004471,1.12804163,0,31264.1406,2000,0,0,0,0.082061805,0,0,668.676758,31264.1406,2000,-6795192.5,-638735.812,1.17E-06,-325025.531,118299.68,0,-892041.812,324676.812,0,1.17355728,0.689405739,0.036331601,66653.8203,0,0,279.482208,0.001319924,0.990132868,0.006281312,3.52E-17,0.001294613,6.82E-11,0.002291184
0.369633257,1.13251662,0,31198.5215,2000,0,0,0,0.081888594,0,0,668.681458,31198.5215,2000,-6795046.5,-636903.375,1.17E-06,-325551.75,118491.211,0,-893372.625,325161.188,0,1.1735599,0.689405739,0.036119089,66447.6172,0,0,278.617554,0.001304529,0.990121424,0.006288575,3.96E-17,0.001294104,6.95E-11,0.00229584
0.371262014,1.13699162,0,31130.8711,2000,0,0,0,0.081709728,0,0,668.687683,31130.8711,2000,-6794851,-635758.875,1.18E-06,-326094.281,118688.68,0,-894784.75,325675.188,0,1.17356336,0.689405739,0.035908513,66225.8203,0,0,277.687622,0.001289363,0.990104556,0.00629934,4.31E-17,0.001294687,7.09E-11,0.002301402
0.37289077,1.14146662,0,31061.1094,2000,0,0,0,0.081525318,0,0,668.694031,31061.1094,2000,-6794653,-634676.312,1.18E-06,-326657.844,118893.797,0,-896293,326224.156,0,1.17356694,0.689405739,0.035700206,65991.3203,0,0,276.704437,0.001274447,0.990086734,0.006310659,4.54E-17,0.001295764,7.24E-11,0.002306787
0.374519557,1.14594173,0,30989.125,2000,0,0,0,0.081335329,0,0,668.699097,30989.125,2000,-6794492.5,-633062.25,1.18E-06,-327245.25,119107.602,0,-897905.562,326811.094,0,1.17356968,0.689405799,0.035494331,65744.3828,0,0,275.669067,0.001259791,0.99007231,0.006319872,4.63E-17,0.001296678,7.37E-11,0.002311131
0.376148313,1.15041673,0,30914.8145,2000,0,0,0,0.081139639,0,0,668.702271,30914.8145,2000,-6794393,-630548.688,1.18E-06,-327858.281,119330.734,0,-899625.688,327437.188,0,1.17357147,0.689405918,0.035290945,65484.6328,0,0,274.579956,0.001245396,0.990063727,0.00632533,4.62E-17,0.001296941,7.47E-11,0.002313985
0.3777771,1.15489173,0,30838.0645,2000,0,0,0,0.080937937,0,0,668.703491,30838.0645,2000,-6794352,-627009.438,1.19E-06,-328504.062,119565.781,0,-901471.625,328109.062,0,1.17357218,0.689406157,0.035090346,65214.75,0,0,273.448273,0.001231278,0.990060985,0.006327074,4.60E-17,0.001296457,7.56E-11,0.002315464
0.379405856,1.15936673,0,30758.7285,2000,0,0,0,0.080729671,0,0,668.703674,30758.7285,2000,-6794345.5,-622710.375,1.19E-06,-329192.125,119816.219,0,-903467.125,328835.375,0,1.1735723,0.689406455,0.034892876,64937.6523,0,0,272.286346,0.001217459,0.99006176,0.006326557,4.62E-17,0.001295408,7.64E-11,0.002316218
0.381034642,1.16384172,0,30676.6445,2000,0,0,0,0.080514245,0,0,668.703552,30676.6445,2000,-6794346.5,-618094.812,1.19E-06,-329929.844,120084.727,0,-905630.438,329622.781,0,1.17357218,0.689406753,0.034698755,64655.3086,0,0,271.102356,0.00120395,0.990063608,0.006325398,4.71E-17,0.001294095,7.73E-11,0.00231687
0.382663399,1.16831672,0,30591.6094,2000,0,0,0,0.08029107,0,0,668.70343,30591.6094,2000,-6794348,-613385.25,1.20E-06,-330722.594,120373.273,0,-907975.812,330476.438,0,1.17357218,0.689407051,0.034508102,64366.7305,0,0,269.892242,0.001190756,0.990065575,0.006324154,4.87E-17,0.001292694,7.82E-11,0.00231756
0.384292185,1.17279172,0,30503.3789,2000,0,0,0,0.080059618,0,0,668.702759,30503.3789,2000,-6794365.5,-608495.438,1.20E-06,-331574.875,120683.492,0,-910513.812,331400.219,0,1.17357183,0.689407349,0.034320988,64069.5703,0,0,268.646149,0.001177878,0.990069091,0.006321908,5.05E-17,0.0012911,7.92E-11,0.002317873
0.385920942,1.17726672,0,30411.7031,2000,0,0,0,0.079819419,0,0,668.700684,30411.7031,2000,-6794428.5,-603053,1.20E-06,-332494.656,121018.266,0,-913263.375,332401,0,1.17357063,0.689407766,0.03413764,63764.8242,0,0,267.368195,0.001165327,0.990077019,0.006316853,5.20E-17,0.00128899,8.01E-11,0.002317097
0.387549698,1.18174171,0,30316.2969,2000,0,0,0,0.079569854,0,0,668.696411,30316.2969,2000,-6794558,-596680.688,1.21E-06,-333495.812,121382.672,0,-916259.5,333491.531,0,1.17356825,0.689408243,0.033958554,63454.9414,0,0,266.068634,0.001153132,0.990091622,0.006307581,5.34E-17,0.001286053,8.09E-11,0.00231474
0.389178485,1.18621671,0,30216.8203,2000,0,0,0,0.079310037,0,0,668.689941,30216.8203,2000,-6794754.5,-589252.438,1.21E-06,-334593.938,121782.359,0,-919540.25,334685.656,0,1.17356467,0.689408839,0.033784188,63139.707,0,0,264.746613,0.00114132,0.990112901,0.006294013,5.60E-17,0.001282198,8.17E-11,0.00231085
0.390807241,1.19069171,0,30112.8809,2000,0,0,0,0.079038784,0,0,668.682068,30112.8809,2000,-6794996.5,-580961.688,1.22E-06,-335805.062,122223.195,0,-923143.062,335997.031,0,1.17356026,0.689409435,0.033614911,62818.0312,0,0,263.397491,0.001129912,0.990138888,0.006277463,6.08E-17,0.001277613,8.26E-11,0.002305987
0.392436028,1.19516671,0,30004.0371,2000,0,0,0,0.078754723,0,0,668.673767,30004.0371,2000,-6795251,-572193.875,1.22E-06,-337147.812,122711.922,0,-927111.125,337441.312,0,1.17355573,0.68941009,0.033451136,62488.6602,0,0,262.016113,0.001118928,0.990166426,0.006259956,6.83E-17,0.00127268,8.39E-11,0.002300926
0.394064784,1.19964182,0,29889.7832,2000,0,0,0,0.07845635,0,0,668.666016,29889.7832,2000,-6795489,-563334.812,1.22E-06,-338645.5,123257.055,0,-931495.312,339037.062,0,1.17355132,0.689410746,0.033293359,62150.7656,0,0,260.598999,0.001108398,0.990192473,0.006243377,7.78E-17,0.0012678,8.58E-11,0.002296342
0.39569357,1.20411682,0,29769.543,2000,0,0,0,0.078142025,0,0,668.659363,29769.543,2000,-6795691,-554625.875,1.23E-06,-340326.281,123868.836,0,-936355.312,340806.031,0,1.17354763,0.689411283,0.033142183,61804.1367,0,0,259.145264,0.001098355,0.990215063,0.006228969,8.79E-17,0.001263277,8.82E-11,0.00229264
0.397322327,1.20859182,0,29642.6641,2000,0,0,0,0.07780999,0,0,668.654175,29642.6641,2000,-6795849.5,-546157.375,1.23E-06,-342221.719,124558.734,0,-941765.312,342775.156,0,1.17354476,0.689411759,0.032998368,61448.0625,0,0,257.651978,0.001088843,0.990233421,0.006217283,9.74E-17,0.001259276,9.09E-11,0.002289969
0.398951083,1.21306682,0,29508.3691,2000,0,0,0,0.077458225,0,0,668.650208,29508.3691,2000,-6795967.5,-537897.5,1.24E-06,-344368.906,125340.281,0,-947818.062,344978.25,0,1.17354262,0.689412236,0.032862887,61081.0938,0,0,256.113068,0.001079921,0.990247726,0.006208192,1.05E-16,0.001255819,9.39E-11,0.002288236
0.40057987,1.21754181,0,29365.748,2000,0,0,0,0.077084415,0,0,668.647156,29365.748,2000,-6796058,-529687.812,1.25E-06,-346813.938,126230.234,0,-954628.625,347457.188,0,1.17354095,0.689412594,0.032736946,60701.9141,0,0,254.52298,0.00107166,0.990259171,0.00620092,1.10E-16,0.001252784,9.68E-11,0.00228712
0.402208626,1.22201681,0,29213.7148,2000,0,0,0,0.076685853,0,0,668.644409,29213.7148,2000,-6796139.5,-521280.75,1.25E-06,-349614.562,127249.617,0,-962342.188,350264.781,0,1.1735394,0.689413011,0.03262208,60309.6289,0,0,252.877945,0.001064153,0.990269601,0.006194265,1.12E-16,0.001249935,9.94E-11,0.002286169
0.403837413,1.22649181,0,29050.9609,2000,0,0,0,0.076259203,0,0,668.641296,29050.9609,2000,-6796230.5,-512399.625,1.26E-06,-352843.625,128424.945,0,-971148.312,353470.094,0,1.17353773,0.689413369,0.032520291,59903.25,0,0,251.173813,0.001057523,0.990280986,0.006187032,1.11E-16,0.001247015,1.02E-10,0.002284961
0.405466169,1.23096681,0,28875.875,2000,0,0,0,0.075800307,0,0,668.637512,28875.875,2000,-6796343.5,-502829.844,1.27E-06,-356594.344,129790.164,0,-981299.688,357165.031,0,1.17353559,0.689413846,0.032434236,59481.2227,0,0,249.404053,0.001051934,0.990294456,0.006178432,1.08E-16,0.001243826,1.03E-10,0.00228324
0.407094955,1.2354418,0,28686.4199,2000,0,0,0,0.075303845,0,0,668.632812,28686.4199,2000,-6796482.5,-492445.906,1.28E-06,-360990.312,131390.234,0,-993140.375,361474.875,0,1.17353308,0.689414263,0.03236752,59041.1445,0,0,247.558578,0.001047612,0.990310609,0.006168155,1.05E-16,0.001240266,1.05E-10,0.002280934
0.408723712,1.2399168,0,28479.959,2000,0,0,0,0.074762888,0,0,668.627319,28479.959,2000,-6796648,-481176.188,1.28E-06,-366201.531,133287.062,0,-1007152.62,366575.156,0,1.17352998,0.689414799,0.03232519,58579.4336,0,0,245.622406,0.001044875,0.990329504,0.006156148,1.01E-16,0.001236297,1.06E-10,0.002278048
0.410352468,1.2443918,0,28252.9414,2000,0,0,0,0.074168138,0,0,668.620728,28252.9414,2000,-6796844,-468927.344,1.30E-06,-372470.938,135569.047,0,-1024030.69,372718.625,0,1.17352641,0.689415336,0.032314479,58090.6641,0,0,243.572723,0.001044185,0.990351498,0.006142144,9.69E-17,0.001231861,1.06E-10,0.00227449
0.411981255,1.2488668,0,28000.3887,2000,0,0,0,0.073506609,0,0,668.612732,28000.3887,2000,-6797085.5,-455485.375,1.31E-06,-380166.5,138370.172,0,-1044816.75,380284.594,0,1.173522,0.689415991,0.032346189,57566.4062,0,0,241.374222,0.001046239,0.990378082,0.00612521,9.22E-17,0.001226781,1.06E-10,0.002269903
0.413610011,1.25334191,0,27714.9863,2000,0,0,0,0.072759233,0,0,668.602356,27714.9863,2000,-6797396.5,-440457.562,1.32E-06,-389908.781,141916.328,0,-1071248.62,389905.719,0,1.17351639,0.689416707,0.032438614,56997.8242,0,0,238.989807,0.001052233,0.990411699,0.006103798,8.64E-17,0.00122075,1.05E-10,0.002263711
0.415238798,1.25781691,0,27385.3496,2000,0,0,0,0.071896255,0,0,668.588928,27385.3496,2000,-6797803.5,-423336.656,1.34E-06,-402894.031,146642.984,0,-1106663,402796.625,0,1.173509,0.689417541,0.032627884,56384.7109,0,0,236.418594,0.001064563,0.990454912,0.006076296,7.97E-17,0.001213424,1.04E-10,0.002255337
0.416867554,1.26229191,0,26991.5879,2000,0,0,0,0.070865467,0,0,668.572021,26991.5879,2000,-6798315.5,-403523.969,1.36E-06,-421473.469,153406.078,0,-1157601.38,421338.719,0,1.1734997,0.689418554,0.032983143,55727.1289,0,0,233.660858,0.001087913,0.990508735,0.006042026,7.28E-17,0.001204637,1.03E-10,0.00224456
0.418496341,1.26676691,0,26493.3125,2000,0,0,0,0.069560796,0,0,668.551575,26493.3125,2000,-6798933.5,-380277.219,1.38E-06,-449619.344,163651.562,0,-1234882,449469.906,0,1.1734885,0.689419806,0.033601228,54887.9961,0,0,230.141815,0.001129169,0.990573287,0.006000945,6.65E-17,0.001194346,1.01E-10,0.002231399
0.420125097,1.2712419,0,25804.3203,2000,0,0,0,0.067755595,0,0,668.528809,25804.3203,2000,-6799616.5,-351878.656,1.42E-06,-492096.906,179113.812,0,-1352690.38,492353.5,0,1.1734761,0.689421296,0.034550231,53524.0312,0,0,224.42215,0.001194014,0.990644574,0.005955542,6.13E-17,0.001182978,9.84E-11,0.002216848
0.421753883,1.2757169,0,24784.2012,2000,0,0,0,0.065081269,0,0,668.502319,24784.2012,2000,-6800402,-315499.688,1.48E-06,-577716.125,210283.734,0,-1587411.5,577803.812,0,1.17346179,0.689423263,0.036478452,51403.2227,0,0,215.529099,0.001332529,0.990725338,0.005904153,5.74E-17,0.001170879,9.62E-11,0.00219961
0.42338264,1.2801919,0,23120.207,2000,0,0,0,0.060717445,0,0,668.464355,23120.207,2000,-6801522,-266611.906,1.58E-06,-769667,292697.281,0,-2015938,766626.562,0,1.17344165,0.689424694,0.040374607,49762.8828,0,0,208.650574,0.001636488,0.990835488,0.005834037,5.47E-17,0.001157387,9.39E-11,0.002173075
0.425138414,1.28461766,0,20726.9277,2000,0,0,0,0.054439995,0,0,668.407104,20726.9277,2000,-6803212,-196059.297,1.77E-06,-1064742.62,466394.469,0,-2435706.25,1066876.5,0,1.17341113,0.68942523,0.045458876,48742.1602,0,0,204.369934,0.002072997,0.990996301,0.005731635,5.25E-17,0.001141089,9.13E-11,0.002130915
0.427200645,1.28890908,0,18157.6289,2000,0,0,0,0.047698643,0,0,668.347656,18157.6289,2000,-6804964.5,-125838.922,2.01E-06,-1256033,659208.938,0,-2439296.75,1280169.12,0,1.17337954,0.689426601,0.048753571,45306.6211,0,0,189.964325,0.002377387,0.991162658,0.005625735,5.05E-17,0.00112454,8.88E-11,0.00208701
0.429560602,1.29304421,0,15845.8877,2000,0,0,0,0.041630466,0,0,668.302795,15845.8877,2000,-6806273,-80323.1875,2.31E-06,-1345282,832139.938,0,-2206356,1364704.5,0,1.17335594,0.689429462,0.049475268,39107.9805,0,0,163.973709,0.002447753,0.991288483,0.005545657,4.86E-17,0.001110958,8.69E-11,0.002054877
0.432206511,1.29700255,0,13796.4404,2000,0,0,0,0.036249261,0,0,668.267639,13796.4404,2000,-6807291.5,-51359.9609,2.65E-06,-1378709,993868.188,0,-1916527,1381505.12,0,1.17333746,0.6894328,0.049137764,32672.6445,0,0,136.990936,0.002414583,0.991387308,0.005482753,4.69E-17,0.001099698,8.54E-11,0.002030228
0.435125202,1.3007642,0,11978.0664,2000,0,0,0,0.031473838,0,0,668.238525,11978.0664,2000,-6808130,-32670.1777,3.05E-06,-1366236,1139673.5,0,-1642108.62,1369747.25,0,1.17332232,0.689435899,0.048299093,27138.2793,0,0,113.78598,0.002333027,0.991469145,0.005430645,4.55E-17,0.001090024,8.43E-11,0.002010156
0.43830207,1.30431056,0,10363.8643,2000,0,0,0,0.027233971,0,0,668.213745,10363.8643,2000,-6808843.5,-20633.9277,3.53E-06,-1318454.12,1267938.88,0,-1391972.62,1338589.75,0,1.17330933,0.689438701,0.047064569,22537.9414,0,0,94.4973755,0.002215529,0.99153918,0.005386071,4.43E-17,0.001081499,8.33E-11,0.001993234
0.44172132,1.30762386,0,8927.63184,2000,0,0,0,0.023461092,0,0,668.192322,8927.63184,2000,-6809458,-12868.5205,4.10E-06,-1248672.12,1383304.62,0,-1155037.88,1279518.25,0,1.17329824,0.689441383,0.045411836,18606.4805,0,0,78.0133438,0.002063029,0.991599798,0.005347472,4.32E-17,0.001073915,8.25E-11,0.001978783
0.445365906,1.31068754,0,7651.58594,2000,0,0,0,0.020108659,0,0,668.173645,7651.58594,2000,-6809992,-7901.48145,4.78E-06,-1159566.75,1482864.38,0,-930118.188,1189382.88,0,1.17328846,0.689444005,0.043355458,15169.6924,0,0,63.6034508,0.00188087,0.991652727,0.005313781,4.23E-17,0.001067136,8.18E-11,0.00196633
0.449217588,1.31348646,0,6521.2832,2000,0,0,0,0.017138861,0,0,668.157349,6521.2832,2000,-6810458.5,-4759.3916,5.61E-06,-1051952.12,1560901.38,0,-725488.25,1076426.5,0,1.17328,0.689446449,0.040973947,12182.499,0,0,51.0786705,0.001680402,0.991699159,0.005284225,4.15E-17,0.001061068,8.11E-11,0.001955524
0.453257233,1.31600642,0,5525.92725,2000,0,0,0,0.014523429,0,0,668.143066,5525.92725,2000,-6810866,-2804.79297,6.62E-06,-928857.562,1613341.25,0,-545721.188,947801.312,0,1.17327261,0.689448774,0.038337063,9630.71875,0,0,40.3795357,0.001471582,0.991739869,0.005258289,4.09E-17,0.001055651,8.06E-11,0.001946136
0.457464635,1.31823516,0,4654.92529,2000,0,0,0,0.012234601,0,0,668.130676,4654.92529,2000,-6811221,-1613.84595,7.86E-06,-795358.188,1639171.62,0,-392613.75,809074.688,0,1.17326617,0.68945086,0.035518229,7457.51562,0,0,31.2677231,0.001263604,0.991775453,0.005235644,4.03E-17,0.001050845,8.02E-11,0.001938014
0.461818844,1.32016122,0,3896.01538,2000,0,0,0,0.010240221,0,0,668.119751,3896.01538,2000,-6811534.5,-903.210693,9.39E-06,-658290.688,1642803.75,0,-266935,666071.5,0,1.17326045,0.689452708,0.032619994,5701.23584,0,0,23.9040012,0.001066156,0.991806924,0.00521562,3.98E-17,0.001046555,7.98E-11,0.001930873
0.466298133,1.32177532,0,3243.58472,2000,0,0,0,0.008525584,0,0,668.110046,3243.58472,2000,-6811811,-487.985962,1.13E-05,-526852.5,1642001.62,0,-168808.031,526015.188,0,1.17325544,0.689454198,0.02987542,4354.61865,0,0,18.2579193,0.000894178,0.9918347,0.005197948,3.93E-17,0.001042804,7.94E-11,0.001924536
0.470880181,1.32306921,0,2680.46167,2000,0,0,0,0.007045588,0,0,668.101746,2680.46167,2000,-6812050.5,-255.97406,1.36E-05,-360226.031,1472625.62,0,-90230.6172,368789.75,0,1.17325103,0.689455628,0.025674718,3124.03076,0,0,13.0983353,0.000667636,0.991859078,0.005182414,3.89E-17,0.001039248,7.91E-11,0.001919224
0.475542098,1.32403648,0,2416.71753,2000,0,0,0,0.006352398,0,0,668.097839,2416.71753,2000,-6812161.5,-125.010513,1.51E-05,-263836.281,1271552.88,0,-55887.3633,269347.844,0,1.17324901,0.689456403,0.022764701,2484.46191,0,0,10.4167662,0.00051822,0.991870642,0.005175055,3.86E-17,0.001037405,7.89E-11,0.001916866
